page_name,page_id,ad_creative_bodies
Generál Pavel,102389958091735,"Tak je to venku. Chci dál sloužit své zemi, a proto v úterý 6. září oficiálně oznámím svou kandidaturu na prezidenta České republiky. 

V projevu 6. 9., který budu vysílat i na svém FB, budu mluvit o tom, s čím do toho jdu a proč do toho jdu. Děkuji za vaši dosavadní podporu a těším se, že budeme mít možnost se společně potkat ve všech krajích."
Generál Pavel,102389958091735,"Tak je to venku. Chci dál sloužit své zemi, a proto v úterý 6. září oficiálně oznámím svou kandidaturu na prezidenta České republiky. 

V projevu 6. 9., který budu vysílat i na svém FB, budu mluvit o tom, s čím do toho jdu a proč do toho jdu. Děkuji za vaši dosavadní podporu a těším se, že budeme mít možnost se společně potkat ve všech krajích."
Generál Pavel,102389958091735,"Chci zůstat nezávislý na politicích, a proto se spoléhám jen na podpisy občanů. Podpisy díky vám všem přibývají každý den, ale stále jich není dost. Mnoho lidí si arch stáhlo z webu a stejně jako pan Svěrák sbírají podpisy i ve svém okolí. Chci vás všechny poprosit, abyste archy, které máte doma, zaslali do konce týdne na adresu uvedenou na arších. Díky tomu budeme lépe vědět, kolik podpisů nám ještě chybí. Díky všem za pomoc. Pokud chcete připojit svůj podpis, více informací zde: www.generalpavel.cz/sber-podpisu"
Generál Pavel,102389958091735,"Chci zůstat nezávislý na politicích, a proto se spoléhám jen na podpisy občanů. Podpisy díky vám všem přibývají každý den, ale stále jich není dost. Mnoho lidí si arch stáhlo z webu a stejně jako pan Svěrák sbírají podpisy i ve svém okolí. Chci vás všechny poprosit, abyste archy, které máte doma, zaslali do konce týdne na adresu uvedenou na arších. Díky tomu budeme lépe vědět, kolik podpisů nám ještě chybí. Díky všem za pomoc. Pokud chcete připojit svůj podpis, více informací zde: www.generalpavel.cz/sber-podpisu"
Generál Pavel,102389958091735,"Chci zůstat nezávislý na politicích, a proto se spoléhám jen na podpisy občanů. Podpisy díky vám všem přibývají každý den, ale stále jich není dost. Mnoho lidí si arch stáhlo z webu a stejně jako pan Svěrák sbírají podpisy i ve svém okolí. Chci vás všechny poprosit, abyste archy, které máte doma, zaslali do konce týdne na adresu uvedenou na arších. Díky tomu budeme lépe vědět, kolik podpisů nám ještě chybí. Díky všem za pomoc. Pokud chcete připojit svůj podpis, více informací zde: www.generalpavel.cz/sber-podpisu"
Generál Pavel,102389958091735,"Chci zůstat nezávislý na politicích, a proto se spoléhám jen na podpisy občanů. Podpisy díky vám všem přibývají každý den, ale stále jich není dost. Mnoho lidí si arch stáhlo z webu a stejně jako pan Svěrák sbírají podpisy i ve svém okolí. Chci vás všechny poprosit, abyste archy, které máte doma, zaslali do konce týdne na adresu uvedenou na arších. Díky tomu budeme lépe vědět, kolik podpisů nám ještě chybí. Díky všem za pomoc. Pokud chcete připojit svůj podpis, více informací zde: www.generalpavel.cz/sber-podpisu"
Generál Pavel,102389958091735,"Urputníci - tak jsem jim říkal v armádě. Lidé, kteří udělají cokoliv, aby dosáhli svého cíle - ať už formou přehnané sebeprezentace nebo snahou odstranit z cesty někoho, kdo překáží jejich cílům. S rostoucím počtem průzkumů naznačujících, že by Česká republika mohla po letech dostat jiný styl vedení, přibývá i počet urputníků - lidí šířících o mně lži a manipulace. Mnoho lidí se mě ptá, jakou mám v boji s nimi strategii. Jednoduše takovou, jakou jsem se řídil celý život - mluvit pravdu a vysvětlovat těm, kteří chtějí poslouchat argumenty a přemýšlet o nich. Zde jsou některé z manipulací, které urputníci používají v posledních dnech nejčastěji:

❌ Urputníci mě přirovnávají k agentovi StB ❌

Od promoce v roce 1983 do roku 1988 jsem byl výsadkář a mým úkolem byl především hloubkový průzkum. Ten spadal pod Zpravodajskou správu Generálního štábu, stejně jako všechny druhy průzkumu a zpravodajství, od technického, přes vojenskou diplomacii až po agenturní (zakrytý). Dnes jsou tyto funkce rozděleny. Generální štáb má Sekci zpravodajského zabezpečení, která se zabývá průzkumem a zpravodajstvím bezprostředně nutným pro činnost armády. Ostatní druhy zpravodajství důležité pro obranu státu jsou soustředěny ve Vojenském zpravodajství, které není součástí armády, ale je přímo podřízeno ministrovi obrany a je jednou ze tří českých tajných služeb. 

Zpravodajskou správu Generálního štábu urputníci cíleně zaměňují s Vojenskou kontrarozvědkou (VKR), která byla pod StB. Ani s VKR ani s StB jsem neměl nic společného. Pro úplné vysvětlení dodávám, že StB měla 3 hlavní správy: zahraniční rozvědka (s obsahem podobným agenturní části vojenského zpravodajství), vnitřní rozvědka (která špehovala a často také perzekvovala vlastní obyvatelstvo) a vojenská kontrarozvědka.

Je úplně nesmyslné srovnávat to, co jsem dělal jako voják výsadkář, s činností lidí, kteří byli agenty StB a špehovali vlastní obyvatelstvo.

Všechny dokumenty z Archivu bezpečnostních složek jsem o sobě zveřejnil na webu. Včetně informací o mém postgraduálním studiu, o kterém někteří moji kritici mluví jako o přípravě na práci “komunistického špiona”. Zmiňují speciální kurz D-2, ve kterém bylo všem účastníkům přiděleno krycí jméno. Tato informace je pravdivá a je součástí mnou zveřejněných dokumentů, ale není na ni nic senzačního. Zpravodajský kurz připravoval specialisty různého zaměření pro vojenské zpravodajství. Jen někteří z absolventů se mohli stát součástí zakryté části zpravodajství, tedy zahraniční rozvědky (lidově špiony). Kurz byl samozřejmě tajný a protože na začátku nebylo jasné, kdo bude pokračovat v jakém zaměření, krycí jméno bylo pro potřeby kurzu přiděleno všem. Náplní prvního roku studia (88-89) na Vojenské akademii byl intenzivní jazykový kurz (v mém případě francouzština). Zbylé dva roky studia už proběhly podle výrazně upravených plánů. Po absolvování jsem nastoupil ke Zpravodajské správě Generálního štábu na odbor vojenské diplomacie. Sám jsem později ve funkci vojenského diplomata pracoval v zemích Beneluxu.

Nikdy jsem nepracoval pod žádným krytím (jako špion), nikdy jsem nepoužíval krycí jméno a nikdy jsem nepracoval proti vlastním občanům. I v případě, že bych byl vybrán jako jeden z mála absolventů pro zakrytou část, obsahem mé práce by nikdy nebylo sbírat informace o vlastních občanech.

❌ Urputníci zpochybňují moje prověrky ❌

Zpochybňují moje bezpečnostní prověrky, protože je vydal “jen” český úřad. Samozřejmě, že mi jako komukoliv, kdo pracoval pro NATO, vydával prověrku národní bezpečnostní úřad (NBÚ). Je ale naivní si myslet, že velmoci by se při sdílení nejtajnějších informací spoléhaly jen na stanovisko českého úřadu a samy by si mě pořádně neprověřily. Můj bezpečnostní certifikát NATO navíc obsahuje kromě slov “Top Secret”, tedy Přísně tajné, také rozšíření na “Cosmic” a “Atomal”. Na ty už národní úřad nemá oprávnění. (oprava: NBÚ má oprávnění, postupuje podle standardů NATO) 

Myslíte si, že to, co urputníci “odhalili” v dokumentech z Archivu bezpečnostních složek, které jsem sám zveřejnil, neprověřili Američani, Britové, Francouzi nebo Němci, než mě zvolili do čela vojenského výboru NATO s přístupem k nejtajnějším vojenským plánům Aliance? Kdyby bylo v mé historii cokoliv problematického, nikdy by mě státy Aliance nezvolily do čela jejího nejvyššího vojenského orgánu. 

Jsem připravený ustát všechny snahy zdiskreditovat mě, protože jen tak dosáhneme změny poměrů ve vedení naší země."
Generál Pavel,102389958091735,"Urputníci - tak jsem jim říkal v armádě. Lidé, kteří udělají cokoliv, aby dosáhli svého cíle - ať už formou přehnané sebeprezentace nebo snahou odstranit z cesty někoho, kdo překáží jejich cílům. S rostoucím počtem průzkumů naznačujících, že by Česká republika mohla po letech dostat jiný styl vedení, přibývá i počet urputníků - lidí šířících o mně lži a manipulace. Mnoho lidí se mě ptá, jakou mám v boji s nimi strategii. Jednoduše takovou, jakou jsem se řídil celý život - mluvit pravdu a vysvětlovat těm, kteří chtějí poslouchat argumenty a přemýšlet o nich. Zde jsou některé z manipulací, které urputníci používají v posledních dnech nejčastěji:

❌ Urputníci mě přirovnávají k agentovi StB ❌

Od promoce v roce 1983 do roku 1988 jsem byl výsadkář a mým úkolem byl především hloubkový průzkum. Ten spadal pod Zpravodajskou správu Generálního štábu, stejně jako všechny druhy průzkumu a zpravodajství, od technického, přes vojenskou diplomacii až po agenturní (zakrytý). Dnes jsou tyto funkce rozděleny. Generální štáb má Sekci zpravodajského zabezpečení, která se zabývá průzkumem a zpravodajstvím bezprostředně nutným pro činnost armády. Ostatní druhy zpravodajství důležité pro obranu státu jsou soustředěny ve Vojenském zpravodajství, které není součástí armády, ale je přímo podřízeno ministrovi obrany a je jednou ze tří českých tajných služeb. 

Zpravodajskou správu Generálního štábu urputníci cíleně zaměňují s Vojenskou kontrarozvědkou (VKR), která byla pod StB. Ani s VKR ani s StB jsem neměl nic společného. Pro úplné vysvětlení dodávám, že StB měla 3 hlavní správy: zahraniční rozvědka (s obsahem podobným agenturní části vojenského zpravodajství), vnitřní rozvědka (která špehovala a často také perzekvovala vlastní obyvatelstvo) a vojenská kontrarozvědka.

Je úplně nesmyslné srovnávat to, co jsem dělal jako voják výsadkář, s činností lidí, kteří byli agenty StB a špehovali vlastní obyvatelstvo.

Všechny dokumenty z Archivu bezpečnostních složek jsem o sobě zveřejnil na webu. Včetně informací o mém postgraduálním studiu, o kterém někteří moji kritici mluví jako o přípravě na práci “komunistického špiona”. Zmiňují speciální kurz D-2, ve kterém bylo všem účastníkům přiděleno krycí jméno. Tato informace je pravdivá a je součástí mnou zveřejněných dokumentů, ale není na ni nic senzačního. Zpravodajský kurz připravoval specialisty různého zaměření pro vojenské zpravodajství. Jen někteří z absolventů se mohli stát součástí zakryté části zpravodajství, tedy zahraniční rozvědky (lidově špiony). Kurz byl samozřejmě tajný a protože na začátku nebylo jasné, kdo bude pokračovat v jakém zaměření, krycí jméno bylo pro potřeby kurzu přiděleno všem. Náplní prvního roku studia (88-89) na Vojenské akademii byl intenzivní jazykový kurz (v mém případě francouzština). Zbylé dva roky studia už proběhly podle výrazně upravených plánů. Po absolvování jsem nastoupil ke Zpravodajské správě Generálního štábu na odbor vojenské diplomacie. Sám jsem později ve funkci vojenského diplomata pracoval v zemích Beneluxu.

Nikdy jsem nepracoval pod žádným krytím (jako špion), nikdy jsem nepoužíval krycí jméno a nikdy jsem nepracoval proti vlastním občanům. I v případě, že bych byl vybrán jako jeden z mála absolventů pro zakrytou část, obsahem mé práce by nikdy nebylo sbírat informace o vlastních občanech.

❌ Urputníci zpochybňují moje prověrky ❌

Zpochybňují moje bezpečnostní prověrky, protože je vydal “jen” český úřad. Samozřejmě, že mi jako komukoliv, kdo pracoval pro NATO, vydával prověrku národní bezpečnostní úřad (NBÚ). Je ale naivní si myslet, že velmoci by se při sdílení nejtajnějších informací spoléhaly jen na stanovisko českého úřadu a samy by si mě pořádně neprověřily. Můj bezpečnostní certifikát NATO navíc obsahuje kromě slov “Top Secret”, tedy Přísně tajné, také rozšíření na “Cosmic” a “Atomal”. Na ty už národní úřad nemá oprávnění. (oprava: NBÚ má oprávnění, postupuje podle standardů NATO) 

Myslíte si, že to, co urputníci “odhalili” v dokumentech z Archivu bezpečnostních složek, které jsem sám zveřejnil, neprověřili Američani, Britové, Francouzi nebo Němci, než mě zvolili do čela vojenského výboru NATO s přístupem k nejtajnějším vojenským plánům Aliance? Kdyby bylo v mé historii cokoliv problematického, nikdy by mě státy Aliance nezvolily do čela jejího nejvyššího vojenského orgánu. 

Jsem připravený ustát všechny snahy zdiskreditovat mě, protože jen tak dosáhneme změny poměrů ve vedení naší země."
Generál Pavel,102389958091735,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.
Generál Pavel,102389958091735,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.
Generál Pavel,102389958091735,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.
Generál Pavel,102389958091735,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.
Tomáš Zima,236211929833146,"RECEPTY NA DRAHOTU EXISTUJÍ. Je nutné, aby pomoc vlády byla rychlá a jednoduchá. Dřív, než bude pozdě. Nabízí se dočasná nulová daň z přidané hodnoty na energie. Mluvíme zde o okamžitém snížení ceny o pětinu. Nebo zastropování cen energií. To ocení jak rodinné, tak firemní rozpočty. Mějme na paměti, že krachy firem kvůli nesmyslným cenám energií by znamenaly těžký sociální otřes, další zdražování a těžko zvládnutelné náklady pro státní rozpočet."
Tomáš Zima,236211929833146,"RECEPTY NA DRAHOTU EXISTUJÍ. Je nutné, aby pomoc vlády byla rychlá a jednoduchá. Dřív, než bude pozdě. Nabízí se dočasná nulová daň z přidané hodnoty na energie. Mluvíme zde o okamžitém snížení ceny o pětinu. Nebo zastropování cen energií. To ocení jak rodinné, tak firemní rozpočty. Mějme na paměti, že krachy firem kvůli nesmyslným cenám energií by znamenaly těžký sociální otřes, další zdražování a těžko zvládnutelné náklady pro státní rozpočet."
Tomáš Zima,236211929833146,"RECEPTY NA DRAHOTU EXISTUJÍ. Je nutné, aby pomoc vlády byla rychlá a jednoduchá. Dřív, než bude pozdě. Nabízí se dočasná nulová daň z přidané hodnoty na energie. Mluvíme zde o okamžitém snížení ceny o pětinu. Nebo zastropování cen energií. To ocení jak rodinné, tak firemní rozpočty. Mějme na paměti, že krachy firem kvůli nesmyslným cenám energií by znamenaly těžký sociální otřes, další zdražování a těžko zvládnutelné náklady pro státní rozpočet."
Tomáš Zima,236211929833146,"Bez energií společnost žít nemůže, růst jejich cen dopadá na každého z nás. Musíme s tím něco dělat! Ve videu najdete návrh dvou konkrétních kroků."
Tomáš Zima,236211929833146,Co dělat pro naši větší bezpečnost? Můj recept najdete ve videu.
Tomáš Zima,236211929833146,Dopravní infrastruktura u nás stále funguje velmi špatně. Co s tím? Můj recept najdete ve videu.
Tomáš Zima,236211929833146,"Tento rok se konal již 20. ročník Jelínkova vizovického koštu. V této soutěži ovocných pálenek jsem byl členem hodnotící komise. Přiznám se, že mé chuti byly nejblíž pálenky z trnek. Bylo mi ctí se této akce účastnit."
Tomáš Zima,236211929833146,Dopravní infrastruktura u nás stále funguje velmi špatně. Co s tím? Můj recept najdete ve videu.
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,""
Generál Pavel,102389958091735,"Podívejte se na video z víkendové podpisové akce během sjíždění Vltavy. Děkuji každému, kdo se připojil a za každý přidaný podpis – ať už to bylo na vodě nebo na břehu v kempu. Kdo to nestihl, už příští víkend podnikneme další zajímavou podpisovou akci, tentokrát na jižní Moravě!

Projížďka Lednicko-valtickým areálem: https://bit.ly/3cdJeg3

Debata v Hustopečích, moderuje Václav Marhoul: https://bit.ly/3PTJ3V7"
Generál Pavel,102389958091735,"Podívejte se na video z víkendové podpisové akce během sjíždění Vltavy. Děkuji každému, kdo se připojil a za každý přidaný podpis – ať už to bylo na vodě nebo na břehu v kempu. Kdo to nestihl, už příští víkend podnikneme další zajímavou podpisovou akci, tentokrát na jižní Moravě!

Projížďka Lednicko-valtickým areálem: https://bit.ly/3cdJeg3

Debata v Hustopečích, moderuje Václav Marhoul: https://bit.ly/3PTJ3V7"
Generál Pavel,102389958091735,"Podívejte se na video z víkendové podpisové akce během sjíždění Vltavy. Děkuji každému, kdo se připojil a za každý přidaný podpis – ať už to bylo na vodě nebo na břehu v kempu. Kdo to nestihl, už příští víkend podnikneme další zajímavou podpisovou akci, tentokrát na jižní Moravě!

Projížďka Lednicko-valtickým areálem: https://bit.ly/3cdJeg3

Debata v Hustopečích, moderuje Václav Marhoul: https://bit.ly/3PTJ3V7"
Generál Pavel,102389958091735,"Podívejte se na video z víkendové podpisové akce během sjíždění Vltavy. Děkuji každému, kdo se připojil a za každý přidaný podpis – ať už to bylo na vodě nebo na břehu v kempu. Kdo to nestihl, už příští víkend podnikneme další zajímavou podpisovou akci, tentokrát na jižní Moravě!

Projížďka Lednicko-valtickým areálem: https://bit.ly/3cdJeg3

Debata v Hustopečích, moderuje Václav Marhoul: https://bit.ly/3PTJ3V7"
Generál Pavel,102389958091735,"Byla to fakt paráda. Moc jsem si to užil.
Déšť nevadil. Naopak o to to bylo zajímavější. Když už na vodě, tak v mokrým ;)"
Generál Pavel,102389958091735,"Byla to fakt paráda. Moc jsem si to užil.
Déšť nevadil. Naopak o to to bylo zajímavější. Když už na vodě, tak v mokrým ;)"
Generál Pavel,102389958091735,"Sjíždíme Vltavu. Prší, ale nás to neodradí. Oběd v Krumlově, trochu uschnout a jede se dál."
Generál Pavel,102389958091735,"Sjíždíme Vltavu. Prší, ale nás to neodradí. Oběd v Krumlově, trochu uschnout a jede se dál."
Generál Pavel,102389958091735,"Sjíždíme Vltavu. Prší, ale nás to neodradí. Oběd v Krumlově, trochu uschnout a jede se dál."
Generál Pavel,102389958091735,"Děkuji bývalému velvyslanci ČR při NATO a náměstku generálního tajemníka NATO Jiřímu Šedivému, že se zapojil do diskuze obsahující nepravdy o tom, že by Američané nebo Britové v NATO někomu prozradili své nejtajnější plány včetně pozic jaderných zbraní, aniž by si ho sami důkladně prověřili."
Generál Pavel,102389958091735,"Děkuji bývalému velvyslanci ČR při NATO a náměstku generálního tajemníka NATO Jiřímu Šedivému, že se zapojil do diskuze obsahující nepravdy o tom, že by Američané nebo Britové v NATO někomu prozradili své nejtajnější plány včetně pozic jaderných zbraní, aniž by si ho sami důkladně prověřili."
Generál Pavel,102389958091735,"Děkuji bývalému velvyslanci ČR při NATO a náměstku generálního tajemníka NATO Jiřímu Šedivému, že se zapojil do diskuze obsahující nepravdy o tom, že by Američané nebo Britové v NATO někomu prozradili své nejtajnější plány včetně pozic jaderných zbraní, aniž by si ho sami důkladně prověřili."
Generál Pavel,102389958091735,"Byla to fakt paráda. Moc jsem si to užil.
Déšť nevadil. Naopak o to to bylo zajímavější. Když už na vodě, tak v mokrým ;)"
Generál Pavel,102389958091735,"Byla to fakt paráda. Moc jsem si to užil.
Déšť nevadil. Naopak o to to bylo zajímavější. Když už na vodě, tak v mokrým ;)"
Generál Pavel,102389958091735,"Děkuji bývalému velvyslanci ČR při NATO a náměstku generálního tajemníka NATO Jiřímu Šedivému, že se zapojil do diskuze obsahující nepravdy o tom, že by Američané nebo Britové v NATO někomu prozradili své nejtajnější plány včetně pozic jaderných zbraní, aniž by si ho sami důkladně prověřili."
Generál Pavel,102389958091735,"Sjíždíme Vltavu. Prší, ale nás to neodradí. Oběd v Krumlově, trochu uschnout a jede se dál."
Generál Pavel,102389958091735,"Zveme Vás na besedu u sklenky dobrého vína s armádním generálem ve výslužbě Petrem Pavlem. Beseda se uskuteční v prostorách Vinařství Baloun, Vinařská ulice, Hustopeče v pátek 26. 8. od 18:00. Pan majitel rád zdarma nalije víno každému, kdo si přinese vlastní sklenici. Debatu moderuje scenárista a režisér Václav Marhoul. Přijďte se i Vy zeptat na cokoliv, co Vás zajímá.

https://www.generalpavel.cz"
Generál Pavel,102389958091735,"Přidejte se na projížďku po cyklostezkách Lednicko-valtického areálu s generálem Petrem Pavlem a jeho týmem! Vezměte své kolo nebo koloběžku a doražte do Lednice. Sraz je v 10:45 před lednickým zámkem. Těšíme se na vás!

https://www.generalpavel.cz"
Tomáš Zima,236211929833146,"„Tomáš Zima je jedním z nejpilnějších lidí, které znám. Když jsme oba byli ve funkcích, on rektorem Univerzity Karlovy a já předsedou Akademie věd, samozřejmě jsme mezi sebou soutěžili o peníze na výzkum z jednoho balíku. S Tomášem ta soutěž ale byla vždycky férová, založená na argumentech, proč a na co peníze chceme. S některými jinými vysokými školami to tak nebylo.“
Prof. RNDr. Václav Pačes, DrSc., dr. h. c., emeritní předseda Akademie věd ČR."
Tomáš Zima,236211929833146,"Mám za sebou práci lékaře, kterou stále vykonávám a naplňuje mě, pozici učitele a více než 15 let jsem řídil velké instituce. Univerzita Karlova má 60 tisíc studentů a zaměstnanců, rozpočet zhruba 13 miliard korun, takže i tady mám zkušenosti. Člověk si musí věřit a mít nějaké vize. Proto kandiduji na prezidenta České republiky. Budu rád, když mě podpoříte."
Tomáš Zima,236211929833146,"Mám za sebou práci lékaře, kterou stále vykonávám a naplňuje mě, pozici učitele a více než 15 let jsem řídil velké instituce. Univerzita Karlova má 60 tisíc studentů a zaměstnanců, rozpočet zhruba 13 miliard korun, takže i tady mám zkušenosti. Člověk si musí věřit a mít nějaké vize. Proto kandiduji na prezidenta České republiky. Budu rád, když mě podpoříte."
Tomáš Zima,236211929833146,"Mám za sebou práci lékaře, kterou stále vykonávám a naplňuje mě, pozici učitele a více než 15 let jsem řídil velké instituce. Univerzita Karlova má 60 tisíc studentů a zaměstnanců, rozpočet zhruba 13 miliard korun, takže i tady mám zkušenosti. Člověk si musí věřit a mít nějaké vize. Proto kandiduji na prezidenta České republiky. Budu rád, když mě podpoříte."
Generál Pavel,102389958091735,"Průzkumy beru s pokorou. Pro jiné jsou ale příležitostí pro šíření lží a manipulací. Jestli si ale někdo myslí, že mě to odradí, tak se mýlí. Mě to naopak ještě více motivuje změnit, jak u nás věci fungují. 

Budu dál vyvracet nepravdy o mé práci v armádě nebo o tom, jak by si Američané nebo Britové vybrali někoho, kdo se bude seznamovat v NATO s těmi nejtajnějšími informacemi včetně jaderných zbraní, bez toho, aniž by si ho sami důkladně prověřili a spoléhali se přitom jen na české úřady.

Omlouvám se Hospodářské noviny, že jsem nestihl zareagovat na jejich otázky včas. Tohle je má odpověď."
Generál Pavel,102389958091735,"Průzkumy beru s pokorou. Pro jiné jsou ale příležitostí pro šíření lží a manipulací. Jestli si ale někdo myslí, že mě to odradí, tak se mýlí. Mě to naopak ještě více motivuje změnit, jak u nás věci fungují. 

Budu dál vyvracet nepravdy o mé práci v armádě nebo o tom, jak by si Američané nebo Britové vybrali někoho, kdo se bude seznamovat v NATO s těmi nejtajnějšími informacemi včetně jaderných zbraní, bez toho, aniž by si ho sami důkladně prověřili a spoléhali se přitom jen na české úřady.

Omlouvám se Hospodářské noviny, že jsem nestihl zareagovat na jejich otázky včas. Tohle je má odpověď."
Generál Pavel,102389958091735,"Průzkumy beru s pokorou. Pro jiné jsou ale příležitostí pro šíření lží a manipulací. Jestli si ale někdo myslí, že mě to odradí, tak se mýlí. Mě to naopak ještě více motivuje změnit, jak u nás věci fungují. 

Budu dál vyvracet nepravdy o mé práci v armádě nebo o tom, jak by si Američané nebo Britové vybrali někoho, kdo se bude seznamovat v NATO s těmi nejtajnějšími informacemi včetně jaderných zbraní, bez toho, aniž by si ho sami důkladně prověřili a spoléhali se přitom jen na české úřady.

Omlouvám se Hospodářské noviny, že jsem nestihl zareagovat na jejich otázky včas. Tohle je má odpověď."
Generál Pavel,102389958091735,"Průzkumy beru s pokorou. Pro jiné jsou ale příležitostí pro šíření lží a manipulací. Jestli si ale někdo myslí, že mě to odradí, tak se mýlí. Mě to naopak ještě více motivuje změnit, jak u nás věci fungují. 

Budu dál vyvracet nepravdy o mé práci v armádě nebo o tom, jak by si Američané nebo Britové vybrali někoho, kdo se bude seznamovat v NATO s těmi nejtajnějšími informacemi včetně jaderných zbraní, bez toho, aniž by si ho sami důkladně prověřili a spoléhali se přitom jen na české úřady.

Omlouvám se Hospodářské noviny, že jsem nestihl zareagovat na jejich otázky včas. Tohle je má odpověď."
Generál Pavel,102389958091735,"Dostal jsem od kolegů otázku, jaká místa, která jsem navštívil, mě nejvíce zaujala. Odpověď najdete ve videu."
Generál Pavel,102389958091735,"Dostal jsem od kolegů otázku, jaká místa, která jsem navštívil, mě nejvíce zaujala. Odpověď najdete ve videu."
Generál Pavel,102389958091735,"Dostal jsem od kolegů otázku, jaká místa, která jsem navštívil, mě nejvíce zaujala. Odpověď najdete ve videu."
Generál Pavel,102389958091735,"Dostal jsem od kolegů otázku, jaká místa, která jsem navštívil, mě nejvíce zaujala. Odpověď najdete ve videu."
Tomáš Zima,236211929833146,Přijďte mě podpořit svým podpisem na Jelínkův vizovický košt. V pátek od 13:00 do 18:00 a v sobotu od 11:00 do 14:00 před areálem Rudolfa Jelínka ve Vizovicích.
Tomáš Zima,236211929833146,Přijďte mě podpořit svým podpisem na Jelínkův vizovický košt. V pátek od 13:00 do 18:00 a v sobotu od 11:00 do 14:00 před areálem Rudolfa Jelínka ve Vizovicích.
Tomáš Zima,236211929833146,Co dělat s rostoucími cenami energií? Můj recept najdete ve videu.
Tomáš Zima,236211929833146,Co dělat pro naši větší bezpečnost? Můj recept najdete ve videu.
Tomáš Zima,236211929833146,"Bez energií společnost žít nemůže, růst jejich cen dopadá na každého z nás. Musíme s tím něco dělat! Ve videu najdete návrh dvou konkrétních kroků."
Tomáš Zima,236211929833146,"Bez energií společnost žít nemůže, růst jejich cen dopadá na každého z nás. Musíme s tím něco dělat! Ve videu najdete návrh dvou konkrétních kroků."
Tomáš Zima,236211929833146,"Zdražování potravin je jedním z tahounů inflace. Lidé musí jíst, musí topit a musí svítit. Nejedná se o žádný luxus, který si můžeme odpustit, jde o základní životní potřeby. Dočasná nulová daň z přidané hodnoty na základní potraviny by našim peněženkám ulevila o 15 procent."
Tomáš Zima,236211929833146,"Musíme získat zpět kontrolu nad energiemi. Jejich výroba, skladování i distribuce jsou součástí naší národní bezpečnosti. Tak k nim musíme přistupovat. Je potřeba vypracovat novou národní energetickou strategii s důrazem na domácí zdroje, především jádro, a na omezení vlivu zahraničních zprostředkovatelů a jejich možností manipulovat s cenami. Příkladem současných nelogických postupů je Lipská burza. Umíme energii levněji vyrobit, ale pak ji přes tuto burzu zpětně draze přeprodáváme našim domácnostem a firmám. Proč? To se musí změnit!"
Tomáš Zima,236211929833146,"Vláda by měla ještě více snížit spotřební daň na pohonné hmoty. Protože pokud jsou jejich ceny vysoké, stát sice získává na spotřební dani nebo na DPH větší prostředky, ale pak bude muset přerozdělovat pomoc skoro třetině občanů, ohrožených existenčními problémy. Prezident by měl nastolovat témata a toto je jedno z nich. Věřím, že zdravý rozum zvítězí."
Tomáš Zima,236211929833146,"Bez energií společnost žít nemůže, růst jejich cen dopadá na každého z nás. Musíme s tím něco dělat! Ve videu najdete návrh dvou konkrétních kroků."
Tomáš Zima,236211929833146,Co dělat s rostoucími cenami energií? Můj recept najdete ve videu.
Tomáš Zima,236211929833146,"Bez energií společnost žít nemůže, růst jejich cen dopadá na každého z nás. Musíme s tím něco dělat! Ve videu najdete návrh dvou konkrétních kroků."
Tomáš Zima,236211929833146,Co dělat pro naši větší bezpečnost? Můj recept najdete ve videu.
Tomáš Zima,236211929833146,"Musíme získat zpět kontrolu nad energiemi. Jejich výroba, skladování i distribuce jsou součástí naší národní bezpečnosti. Tak k nim musíme přistupovat. Je potřeba vypracovat novou národní energetickou strategii s důrazem na domácí zdroje, především jádro, a na omezení vlivu zahraničních zprostředkovatelů a jejich možností manipulovat s cenami. Příkladem současných nelogických postupů je Lipská burza. Umíme energii levněji vyrobit, ale pak ji přes tuto burzu zpětně draze přeprodáváme našim domácnostem a firmám. Proč? To se musí změnit!"
Tomáš Zima,236211929833146,"Zdražování potravin je jedním z tahounů inflace. Lidé musí jíst, musí topit a musí svítit. Nejedná se o žádný luxus, který si můžeme odpustit, jde o základní životní potřeby. Dočasná nulová daň z přidané hodnoty na základní potraviny by našim peněženkám ulevila o 15 procent."
